Time(ms),Power(mW)
206700,107836
206800,107947
206900,107836
207000,107836
207100,107836
207200,107836
207300,107836
207400,107947
207500,107836
207600,107836
207700,107836
207800,107836
207900,107836
208000,107836
208100,107836
208200,107836
208300,107836
208400,107836
208500,107947
208600,107836
208700,107836
208800,107836
208900,107836
209000,107836
209100,107836
209200,107947
209300,107836
209400,107947
209500,107947
209600,107836
209700,107836
209800,107947
209900,108164
210000,107836
210100,107836
210200,107836
210300,107836
210400,107836
210500,107836
210600,107836
210700,107836
210800,107836
210900,107836
211000,107836
211100,107836
211200,107836
211300,107836
211400,107836
211500,107836
211600,107836
211700,107836
211800,107836
211900,107836
212000,108885
212100,108164
212200,107836
212300,107947
212400,107836
212500,108773
212600,107836
212700,107836
212800,108773
212900,109158
213000,108164
213100,107836
213200,107836
213300,107836
213400,107947
213500,107836
213600,107836
213700,107836
213800,107836
213900,107836
214000,107947
214100,107836
214200,107836
214300,107947
214400,107836
214500,107836
214600,107836
214700,107836
214800,107836
214900,107836
215000,107836
215100,107836
215200,107947
215300,107836
215400,107836
215500,107836
215600,108164
215700,107836
215800,107836
215900,107947
216000,107836
216100,107947
216200,107836
216300,107836
216400,107836
216500,107836
216600,107836
216700,107836
216800,107836
216900,107947
217000,107836
217100,107836
217200,107836
217300,107947
217400,107836
217500,107947
217600,107836
217700,107836
217800,107947
217900,107836
218000,107836
218100,107836
218200,107836
218300,107836
218400,107836
218500,107947
218600,107836
218700,107836
218800,107836
218900,107836
219000,108885
219100,107947
219200,107836
219300,107836
219400,107836
219500,107836
219600,107947
219700,109158
219800,107836
219900,107836
220000,107836
220100,107947
220200,107836
220300,107836
220400,107836
220500,107836
220600,107947
220700,107947
220800,107836
220900,107836
221000,107836
221100,107836
221200,107836
221300,107947
221400,107836
221500,107836
221600,107947
221700,107836
221800,107836
221900,109047
222000,107836
222100,107836
222200,107836
222300,107836
222400,107836
222500,107836
222600,107836
222700,107836
222800,107836
222900,107947
223000,107836
223100,107836
223200,107836
223300,107836
223400,107836
223500,107836
223600,107836
223700,107836
223800,107947
223900,107836
224000,107836
224100,107836
224200,107947
224300,107836
224400,107947
224500,107836
224600,107836
224700,107836
224800,107836
224900,107836
225000,107836
225100,107836
225200,107836
225300,107836
225400,107836
225500,107836
225600,107836
225700,107836
225800,107947
225900,107836
226000,107726
226100,107836
226200,107836
226300,107836
226400,107836
226500,107836
226600,107836
226700,107947
226800,107836
226900,107947
227000,107836
227100,107836
227200,107836
227300,107836
227400,108885
227500,109047
227600,108275
227700,107836
227800,107836
227900,107836
228000,107836
228100,108885
228200,108164
228300,107836
228400,107836
228500,107836
228600,107836
228700,107836
228800,107947
228900,107836
229000,107836
229100,107836
229200,107836
229300,107836
229400,107836
229500,107836
229600,107836
229700,107836
229800,107836
229900,107836
230000,107836
230100,107947
230200,107836
230300,107947
230400,107947
230500,107836
230600,107836
230700,107836
230800,107836
230900,107836
231000,107836
231100,107836
231200,107836
231300,107836
231400,107836
231500,107947
231600,107836
231700,107947
231800,107836
231900,107836
232000,107947
